Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.24711639501186
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,41105.3462099324
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4869473735593
Euro area,EMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Euro area,EMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.74210977554321
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.72976967374639
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,27968.286148204
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8345651348625
Europe & Central Asia,ECS,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.9
Europe & Central Asia,ECS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.56857490539551
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.8460641099346
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,7264.37321853889
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5731684190474
Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,82
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.66751503944397
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.71538545377934
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,11422.1622613514
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.1883654842503
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,85.2
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.90450382025902
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.62584537984402
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,38066.8240398192
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7133261894067
European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
European Union,EUU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.65688991546631
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.16137258045926
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,1123.26894975331
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.8422370507134
Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.0972642678305
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.43373072825994
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,47056.4874992383
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.4268609745508
High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,91
High income,HIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.69949984550476
High income,HIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.50967974234969
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,7679.78639337735
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.2512821129351
IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.4
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.61195433197001
IBRD only,IBD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.56994264084484
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,6024.32591287554
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6790095761174
IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,63
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.49933781956284
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.38688118322023
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2241.22931753571
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.1288641416852
IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.5
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.72738253259215
IDA blend,IDB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.7445653467311
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1333.98547158611
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.3634983426878
IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.7
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.08249624893127
IDA only,IDX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.84575036237372
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1651.01916315494
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.8837178854478
IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.8
IDA total,IDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.06772823003204
IDA total,IDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.80930057278539
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,12287.4566066286
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9543673255695
Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.34076190443098
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.19342173354142
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,9412.05924553392
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6472096226697
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.1
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.86129930773508
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.93153207639263
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8838.67169511547
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.4013120327618
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,76.6
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.83975005149841
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.83824311969363
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,9177.79711881332
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5684293540859
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.3
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.83975005149841
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.01556949606688
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1298.29338219278
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.7663286665813
Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.2
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.89168744551701
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.05335918611166
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,5626.6962378216
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.5990630119306
Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.47484993934631
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.41429545248604
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,778.915065676706
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.0824869475372
Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.2
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.97970783777452
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.26019458558182
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2347.99329840156
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.0302473093761
Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,52.3
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.47484993934631
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.99827575124402
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6436.74030312288
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6917293154863
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,57.8
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.38311004638672
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.23898776216766
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3022.54814280134
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.0055315443397
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.9382675467404
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3017.03706401547
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.965432550888
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,53.8
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.15300011634827
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.83598059809406
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,6209.92727259514
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.5034114518773
Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.49933781956284
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.42949094564465
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,75769.6975468613
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.817206254568
North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,92.6
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.84426021575928
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.83310095020415
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Not classified,INX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,44455.8357743973
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.5170877696899
OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.05915021896362
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.99493064713263
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,14326.3081658507
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.9062214171014
Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.02409982681275
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.01147513544492
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3941.90128416234
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.1004348993561
Pacific island small states,PSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.60681620269367
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,51597.0182783268
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1925594478523
Post-demographic dividend,PST,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.96171021461486
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.52602226819937
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1769.1914721872
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.3824217457713
Pre-demographic dividend,PRE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.89168744551701
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.97495099823102
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,13644.5029834497
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.380297225352
Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.5
Small states,SST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.84085988998413
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.21647080688741
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2326.72890585805
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0115731308447
South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.2
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.09202235990416
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.86631704704624
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2326.72890585805
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0115731308447
South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.2
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.09202235990416
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.86631704704624
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1864.70686111925
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.8569116778883
Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.1
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.0972642678305
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.08211610820712
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1863.26040059117
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.855676568586
Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.7
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.0972642678305
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.08211610820711
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1864.70686111924
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.8569116778883
Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.1
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.0972642678305
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.08211610820711
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,9796.27244734764
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.7285192648647
Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,82.7
Upper middle income,UMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.53946935742355
Upper middle income,UMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.75041485644261
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,12876.2377124072
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.9689585478052
World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,67
World,WLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.86129930773508
World,WLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.23462796913747
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 07/13/2026,,,,
